45294,11,10,2042.6,5
45294,11,15,2041.7,5
45294,11,20,2042.7,5
45294,11,25,2042.3,5
45294,11,30,2042.3,5
45294,11,35,2042,5
45294,11,40,2041.1,5
45294,11,45,2040.9,5
45294,11,50,2039.7,5
45294,11,55,2040.4,5
45294,12,0,2040.6,5
45294,12,5,2039.8,5
45294,12,10,2039.7,5
45294,12,15,2041.3,5
45294,12,20,2040.7,5
45294,12,25,2040.1,5
45294,12,30,2040.8,5
45294,12,35,2039.8,5
45294,12,40,2039.9,5
45294,12,45,2040,5
45294,12,50,2039.6,5
45294,12,55,2039.5,5
45294,13,0,2041.3,5
45294,13,5,2042.5,5
45294,13,10,2042.1,5
45294,13,15,2040.9,5
45294,13,20,2041.9,5
45294,13,25,2042.9,5
45294,13,30,2043.1,5
45294,13,35,2042.5,5
45294,13,40,2043,5
45294,13,45,2043.3,5
45294,13,50,2043.9,5
45294,13,55,2043.8,5
45294,14,0,2043.7,3
45294,14,5,2042,3
45294,14,10,2040.7,3
45294,14,15,2039.2,3
45294,14,20,2042.1,3
45294,14,25,2042.7,3
45294,14,30,2046.8,3
45294,14,35,2047.3,3
45294,14,40,2046.4,3
45294,14,45,2046,3
45294,14,50,2044.4,3
45294,14,55,2044.1,3
45294,15,0,2044.6,3
45294,15,5,2046.5,3
45294,15,10,2046.5,3
45294,15,15,2047.5,3
45294,15,20,2049.4,3
45294,15,25,2048.3,3
45294,15,30,2049,3
45294,15,35,2049.2,3
45294,15,40,2049.6,3
45294,15,45,2049.3,3
45294,15,50,2049.6,3
45294,15,55,2049.6,3
45294,16,0,2049.5,5
45294,16,5,2049.3,5
45294,16,10,2048.6,5
45294,16,15,2048.6,5
45294,16,20,2048.6,5
45294,16,25,2049.4,5
45294,16,30,2049.5,5
45294,16,35,2049,5
45294,16,40,2048.9,5
45294,16,45,2049.4,5
45294,16,50,2049.4,5
45294,16,55,2049.2,5
45294,17,0,2049.6,5
45294,17,5,2049.6,5
45294,17,10,2049.6,5
45294,17,15,2049.6,5
45294,17,20,2049.6,5
45294,17,25,2049.6,5
45294,17,30,2049.6,5
45294,17,35,2049.6,5
45294,17,40,2049.6,5
45294,17,45,2049.6,5
45294,17,50,2049.6,5
45294,17,55,2049.6,5
45294,18,0,2049.6,5
45294,18,5,2049.6,5
45294,18,10,2050.2,5
45294,18,15,2050.2,5
45294,18,20,2049.7,5
45294,18,25,2049.9,5
45294,18,30,2049.7,5
45294,18,35,2050.1,5
45294,18,40,2050,5
45294,18,45,2050.4,5
45294,18,50,2050.8,5
45294,18,55,2050.3,5
45294,19,0,2050.1,5
45294,19,5,2050,5
45294,19,10,2049.5,5
45294,19,15,2049.9,5
45294,19,20,2050.1,5
45294,19,25,2049.9,5
45294,19,30,2050.1,5
45294,19,35,2049.8,5
45294,19,40,2049.6,5
45294,19,45,2049.4,5
45294,19,50,2049.8,5
45294,19,55,2048.9,5
45294,20,0,2049.3,5
45294,20,5,2049.3,5
45294,20,10,2049.3,5
45294,20,15,2049.1,5
45294,20,20,2049.8,5
45294,20,25,2049.6,5
45294,20,30,2048.3,5
45294,20,35,2047.7,5
45294,20,40,2047.4,5
45294,20,45,2047.8,5
45294,20,50,2048.3,5
45294,20,55,2048.9,5
45294,21,0,2049.2,5
45294,21,5,2050.1,5
45294,21,10,2050,5
45294,21,15,2050.7,5
45294,21,20,2051.3,5
45294,21,25,2050.9,5
45294,21,30,2051.2,5
45294,21,35,2050.6,5
45294,21,40,2050.4,5
45294,21,45,2049.7,5
45294,21,50,2050.3,5
45294,21,55,2050.8,5
45294,22,0,2051.7,5
45294,22,5,2052.4,5
45294,22,10,2052,5
45294,22,15,2052.4,5
45294,22,20,2052.7,5
45294,22,25,2053.2,5
45294,22,30,2053.6,5
45294,22,35,2053.4,5
45294,22,40,2053.7,5
45294,22,45,2053,5
45294,22,50,2053.3,5
45294,22,55,2052.6,5
45294,23,0,2051.7,5
45294,23,5,2051.4,5
45294,23,10,2050.2,5
45294,23,15,2050.7,5
45294,23,20,2050.9,5
45294,23,25,2050.1,5
45294,23,30,2050.5,5
45294,23,35,2051.1,5
45294,23,40,2051.4,5
45294,23,45,2051.6,5
45294,23,50,2050.6,5
45294,23,55,2050.2,5
45295,0,0,2050.3,5
45295,0,5,2050.5,5
45295,0,10,2050.5,5
45295,0,15,2050.7,5
45295,0,20,2050.9,5
45295,0,25,2050.9,5
45295,0,30,2050.9,5
45295,0,35,2050.6,5
45295,0,40,2050.4,5
45295,0,45,2050.8,5
45295,0,50,2051.1,5
45295,0,55,2051.3,5
45295,1,0,2051.1,5
45295,1,5,2052.1,5
45295,1,10,2051.8,5
45295,1,15,2052.4,5
45295,1,20,2053.5,5
45295,1,25,2054.4,5
45295,1,30,2054.2,5
45295,1,35,2054.6,5
45295,1,40,2054.1,5
45295,1,45,2053.2,5
45295,1,50,2053,5
45295,1,55,2053.8,5
45295,2,0,2054.5,5
45295,2,5,2055.1,5
45295,2,10,2055.5,5
45295,2,15,2054.6,5
45295,2,20,2054.2,5
45295,2,25,2054.4,5
45295,2,30,2055.4,5
45295,2,35,2054.8,5
45295,2,40,2056.2,5
45295,2,45,2056.5,5
45295,2,50,2055.4,5
45295,2,55,2055,5
45295,3,0,2054.8,5
45295,3,5,2054.3,5
45295,3,10,2054.6,5
45295,3,15,2054.8,5
45295,3,20,2054.3,5
45295,3,25,2054.8,5
45295,3,30,2054.4,5
45295,3,35,2053.9,5
45295,3,40,2052.8,5
45295,3,45,2053,5
45295,3,50,2054,5
45295,3,55,2053.6,5
45295,4,0,2053.6,5
45295,4,5,2054.5,5
45295,4,10,2054.2,5
45295,4,15,2055.1,5
45295,4,20,2054.8,5
45295,4,25,2054.2,5
45295,4,30,2054.3,2
45295,4,35,2056,2
45295,4,40,2056.9,2
45295,4,45,2056.9,2
45295,4,50,2056.1,2
45295,4,55,2056,2
45295,5,0,2055.1,2
45295,5,5,2054.3,2
45295,5,10,2055.5,2
